property_id,postcode,property_type,built_form,construction_age,tenure,main_fuel,epc_rating,mains_gas,local_authority,latitude,longitude
P2242,NG6 0NL,Bungalow,Mid-Terrace,1991-1995,Rented (social),Mains Gas,C,Yes,Nottingham,52.986137,-1.187973
P2243,NG3 4BG,Bungalow,Semi-Detached,1996-2002,Rented (social),Mains Gas,C,Yes,Nottingham,52.962304,-1.14401
P2244,NG8 3NE,Bungalow,Detached,1950-1966,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.967249,-1.194269
P2245,NG8 3FS,Bungalow,Detached,1976-1982,Rented (social),Mains Gas,D,Yes,Nottingham,52.965061,-1.205744
P2247,NG11 9HP,Bungalow,Mid-Terrace,1967-1975,Rented (social),Mains Gas,C,Yes,Nottingham,52.896214,-1.190368
P2248,NG3 4JF,Bungalow,End-Terrace,1976-1982,Rented (social),Mains Gas,C,Yes,Nottingham,52.971778,-1.140145
P2249,NG8 3FD,Bungalow,Detached,1976-1982,Rented (social),Mains Gas,B,Yes,Nottingham,52.965178,-1.204461
P2250,NG11 8FH,Bungalow,Semi-Detached,1950-1966,Rented (social),Mains Gas,D,Yes,Nottingham,52.909653,-1.178489
P2251,NG8 3GJ,Bungalow,Detached,1976-1982,Rented (social),Mains Gas,D,Yes,Nottingham,52.965841,-1.209601
P2252,NG6 8JS,Bungalow,Semi-Detached,1967-1975,Rented (social),Mains Gas,C,Yes,Nottingham,53.005114,-1.202595
P2253,NG8 4FG,Bungalow,Detached,1983-1990,Rented (social),Mains Gas,D,Yes,Nottingham,52.963713,-1.225005
P2254,NG6 8RH,Bungalow,Detached,1991-1995,Rented (social),Mains Gas,C,Yes,Nottingham,52.994431,-1.199395
P2256,NG6 8RH,Bungalow,Detached,1991-1995,Rented (social),Mains Gas,D,Yes,Nottingham,52.994431,-1.199395
P2257,NG8 4NJ,Bungalow,Detached,1983-1990,Rented (social),Mains Gas,D,Yes,Nottingham,52.962668,-1.227346
P2258,NG6 8RL,Bungalow,Detached,1991-1995,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.992473,-1.198269
P2259,NG8 3GH,Bungalow,Detached,1976-1982,Rented (social),Mains Gas,C,Yes,Nottingham,52.964881,-1.209857
P2260,NG8 1DW,Bungalow,Semi-Detached,1950-1966,Rented (private),Mains Gas,C,Yes,Nottingham,52.950398,-1.194894
P2261,NG8 4AQ,Bungalow,End-Terrace,1950-1966,Rented (social),Mains Gas,D,Yes,Nottingham,52.968559,-1.229281
P2264,NG8 4AR,Bungalow,Mid-Terrace,1950-1966,Rented (social),Mains Gas,C,Yes,Nottingham,52.969362,-1.229758
P2265,NG11 9HA,Bungalow,End-Terrace,1950-1966,Rented (social),Mains Gas,C,Yes,Nottingham,52.897371,-1.184757
P2267,NG11 9NA,Bungalow,End-Terrace,1950-1966,Rented (social),Mains Gas,C,Yes,Nottingham,52.901196,-1.181414
P2268,NG8 5RL,Bungalow,End-Terrace,1996-2002,Rented (social),Mains Gas,C,Yes,Nottingham,52.971892,-1.206989
P2269,NG8 5LL,Bungalow,Mid-Terrace,1967-1975,Rented (social),Mains Gas,B,Yes,Nottingham,52.977259,-1.193665
P2270,NG11 9GX,Bungalow,End-Terrace,1950-1966,Rented (social),Mains Gas,D,Yes,Nottingham,52.897161,-1.185563
P2271,NG8 4PG,Bungalow,Detached,1976-1982,Rented (social),Mains Gas,D,Yes,Nottingham,52.965723,-1.224403
P2272,NG8 4AR,Bungalow,Mid-Terrace,1950-1966,Rented (social),Mains Gas,B,Yes,Nottingham,52.969362,-1.229758
P2273,NG3 3BN,Bungalow,Detached,1991-1995,Rented (social),Community Heating,D,No,Nottingham,52.967702,-1.129743
P2275,NG6 8RP,Bungalow,Detached,1991-1995,Rented (social),Mains Gas,D,Yes,Nottingham,52.992227,-1.199108
P2276,NG8 4BJ,Bungalow,Mid-Terrace,1967-1975,Rented (social),Mains Gas,B,Yes,Nottingham,52.970762,-1.228006
P2279,NG6 0NL,Bungalow,Semi-Detached,1996-2002,Rented (social),Mains Gas,C,Yes,Nottingham,52.986137,-1.187973
P2282,NG8 1BU,Bungalow,Semi-Detached,1900-1929,Rented (private),Mains Gas,C,Yes,Nottingham,52.948694,-1.196771
P2283,NG8 4AR,Bungalow,End-Terrace,1950-1966,Rented (social),Mains Gas,C,Yes,Nottingham,52.969362,-1.229758
P2284,NG7 7FL,Bungalow,Mid-Terrace,1996-2002,Rented (social),Mains Gas,C,Yes,Nottingham,52.973211,-1.172371
P2285,NG8 3GS,Bungalow,Detached,1976-1982,Rented (social),Mains Gas,D,Yes,Nottingham,52.965959,-1.209778
P2286,NG11 9EE,Bungalow,End-Terrace,1950-1966,Rented (social),Mains Gas,C,Yes,Nottingham,52.895512,-1.18112
P2287,NG8 6JX,Bungalow,Semi-Detached,1996-2002,Rented (social),Electricity,D,No,Nottingham,52.977653,-1.224607
P2288,NG6 0EW,Bungalow,Semi-Detached,1983-1990,Rented (social),Mains Gas,C,Yes,Nottingham,52.993752,-1.17767
P2289,NG8 3FY,Bungalow,Detached,1976-1982,Rented (social),Mains Gas,D,Yes,Nottingham,52.962965,-1.209624
P2290,NG8 2EJ,Bungalow,Detached,1983-1990,Rented (private),Mains Gas,C,Yes,Nottingham,52.954794,-1.227471
P2291,NG3 3DP,Bungalow,End-Terrace,1967-1975,Owner-occupied,Electricity,D,No,Nottingham,52.971267,-1.130402
P2292,NG5 9HP,Bungalow,Semi-Detached,1983-1990,Rented (social),Mains Gas,C,Yes,Nottingham,53.002625,-1.162212
P2293,NG6 8RH,Bungalow,Detached,1991-1995,Rented (social),Mains Gas,D,Yes,Nottingham,52.994431,-1.199395
P2294,NG6 8QR,Bungalow,Semi-Detached,1967-1975,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.990015,-1.201815
P2295,NG8 6GJ,Bungalow,Mid-Terrace,1983-1990,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.974339,-1.222284
P2297,NG8 5DT,Bungalow,Detached,1991-1995,Rented (social),Mains Gas,C,Yes,Nottingham,52.977564,-1.188387
P2298,NG8 2ED,Bungalow,Detached,1991-1995,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.95479,-1.235241
P2299,NG8 4EY,Bungalow,Detached,1983-1990,Rented (social),Mains Gas,D,Yes,Nottingham,52.962671,-1.229207
P2300,NG6 8JS,Bungalow,End-Terrace,1967-1975,Rented (social),Mains Gas,C,Yes,Nottingham,53.005114,-1.202595
P2301,NG5 5RW,Bungalow,Semi-Detached,1950-1966,Rented (social),Mains Gas,C,Yes,Nottingham,53.007164,-1.150693
P2302,NG8 3FS,Bungalow,Detached,1976-1982,Rented (social),Mains Gas,C,Yes,Nottingham,52.965061,-1.205744
P2303,NG11 9LU,Bungalow,Semi-Detached,1950-1966,Rented (private),Mains Gas,C,Yes,Nottingham,52.90216,-1.180459
P2304,NG8 2EF,Bungalow,Detached,1983-1990,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.954461,-1.233014
P2307,NG3 4AT,Bungalow,Semi-Detached,1996-2002,Rented (social),Mains Gas,C,Yes,Nottingham,52.961819,-1.14405
P2310,NG6 0LF,Bungalow,End-Terrace,2003-2006,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.984692,-1.188194
P2311,NG3 3BX,Bungalow,Semi-Detached,1930-1949,Rented (social),Electricity,E,No,Nottingham,52.971152,-1.129481
P2312,NG8 6NL,Bungalow,End-Terrace,1950-1966,Rented (social),Mains Gas,C,Yes,Nottingham,52.974437,-1.226318
P2313,NG8 1AE,Bungalow,Semi-Detached,1950-1966,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.947937,-1.18848
P2314,NG5 5PZ,Bungalow,Semi-Detached,1950-1966,Rented (social),Mains Gas,C,Yes,Nottingham,53.006702,-1.155263
P2315,NG8 3HS,Bungalow,Detached,1976-1982,Rented (social),Mains Gas,D,Yes,Nottingham,52.962163,-1.207926
P2316,NG8 2AQ,Bungalow,Detached,1976-1982,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.954536,-1.219646
P2317,NG8 4AR,Bungalow,Detached,1950-1966,Rented (social),Mains Gas,B,Yes,Nottingham,52.969362,-1.229758
P2318,NG8 3LQ,Bungalow,Detached,1967-1975,Rented (social),Mains Gas,D,Yes,Nottingham,52.960666,-1.196505
P2319,NG6 0NL,Bungalow,Semi-Detached,2003-2006,Rented (social),Mains Gas,C,Yes,Nottingham,52.986137,-1.187973
P2321,NG11 9HA,Bungalow,End-Terrace,1950-1966,Rented (social),Mains Gas,B,Yes,Nottingham,52.897371,-1.184757
P2322,NG8 3FD,Bungalow,Detached,1976-1982,Rented (social),Mains Gas,D,Yes,Nottingham,52.965178,-1.204461
P2323,NG8 3FY,Bungalow,Detached,1976-1982,Rented (social),Mains Gas,D,Yes,Nottingham,52.962965,-1.209624
P2325,NG8 1DW,Bungalow,Semi-Detached,1900-1929,Rented (social),Mains Gas,D,Yes,Nottingham,52.950398,-1.194894
P2327,NG8 2JB,Bungalow,Semi-Detached,1983-1990,Rented (social),Mains Gas,D,Yes,Nottingham,52.952056,-1.244994
P2328,NG6 0EW,Bungalow,Semi-Detached,1983-1990,Rented (social),Mains Gas,D,Yes,Nottingham,52.993752,-1.17767
P2329,NG8 4PF,Bungalow,Detached,1976-1982,Rented (social),Mains Gas,B,Yes,Nottingham,52.965777,-1.223092
P2330,NG8 3HN,Bungalow,Detached,1996-2002,Rented (social),Mains Gas,B,Yes,Nottingham,52.961717,-1.204376
P2331,NG8 5DT,Bungalow,Detached,1996-2002,Rented (social),Mains Gas,C,Yes,Nottingham,52.977564,-1.188387
P2332,NG6 8LG,Bungalow,End-Terrace,1967-1975,Rented (social),Mains Gas,C,Yes,Nottingham,53.009627,-1.201409
P2333,NG8 1EF,Bungalow,Semi-Detached,1950-1966,Owner-occupied,Mains Gas,E,Yes,Nottingham,52.950974,-1.194898
P2334,NG8 2ET,Bungalow,Semi-Detached,1950-1966,Rented (social),Mains Gas,C,Yes,Nottingham,52.953717,-1.24035
P2337,NG8 4NH,Bungalow,Detached,1983-1990,Rented (social),Mains Gas,D,Yes,Nottingham,52.961887,-1.228982
P2339,NG6 8JS,Bungalow,Mid-Terrace,1967-1975,Rented (social),Mains Gas,C,Yes,Nottingham,53.005114,-1.202595
P2340,NG8 3FS,Bungalow,Detached,1976-1982,Rented (social),Mains Gas,D,Yes,Nottingham,52.965061,-1.205744
P2342,NG11 9HQ,Bungalow,End-Terrace,1967-1975,Rented (social),Mains Gas,C,Yes,Nottingham,52.895769,-1.189662
P2343,NG8 6LG,Bungalow,Mid-Terrace,1950-1966,Rented (social),Mains Gas,C,Yes,Nottingham,52.975783,-1.224581
P2345,NG6 8RH,Bungalow,Detached,1983-1990,Rented (social),Mains Gas,D,Yes,Nottingham,52.994431,-1.199395
P2346,NG11 9HP,Bungalow,Mid-Terrace,1967-1975,Rented (social),Mains Gas,D,Yes,Nottingham,52.896214,-1.190368
P2347,NG3 6JW,Bungalow,Detached,1950-1966,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.967275,-1.119329
P2348,NG8 4AR,Bungalow,Semi-Detached,1950-1966,Rented (social),Mains Gas,C,Yes,Nottingham,52.969362,-1.229758
P2350,NG8 4AR,Bungalow,Detached,1950-1966,Rented (social),Mains Gas,D,Yes,Nottingham,52.969362,-1.229758
P2351,NG8 1GG,Bungalow,Detached,1996-2002,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.958122,-1.212644
P2352,NG6 8JS,Bungalow,Semi-Detached,1967-1975,Rented (social),Mains Gas,D,Yes,Nottingham,53.005114,-1.202595
P2353,NG8 5DT,Bungalow,Detached,1996-2002,Rented (social),Mains Gas,C,Yes,Nottingham,52.977564,-1.188387
P2354,NG6 8LF,Bungalow,End-Terrace,1967-1975,Rented (social),Mains Gas,C,Yes,Nottingham,53.010171,-1.202084
P2355,NG11 8EJ,Bungalow,Semi-Detached,1950-1966,Rented (social),Mains Gas,D,Yes,Nottingham,52.908326,-1.181577
P2356,NG5 9HP,Bungalow,Semi-Detached,1983-1990,Rented (social),Mains Gas,C,Yes,Nottingham,53.002625,-1.162212
P2357,NG11 9GZ,Bungalow,End-Terrace,1967-1975,Rented (social),Mains Gas,C,Yes,Nottingham,52.897955,-1.18598
P2358,NG8 3GL,Bungalow,Detached,1950-1966,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.965806,-1.208306
P2359,NG8 3GL,Bungalow,Detached,1976-1982,Rented (social),Mains Gas,C,Yes,Nottingham,52.965806,-1.208306
P2360,NG8 3FZ,Bungalow,Detached,1976-1982,Rented (social),Mains Gas,C,Yes,Nottingham,52.963413,-1.209422
P2361,NG5 5NG,Bungalow,Semi-Detached,1991-1995,Rented (social),Mains Gas,C,Yes,Nottingham,53.004563,-1.155319
P2367,NG6 8DL,Bungalow,Detached,1967-1975,Rented (social),Mains Gas,D,Yes,Nottingham,53.008197,-1.193283
P2368,NG6 8JS,Bungalow,Semi-Detached,1967-1975,Rented (social),Mains Gas,D,Yes,Nottingham,53.005114,-1.202595
P2369,NG2 2HT,Bungalow,Mid-Terrace,1976-1982,Rented (social),Electricity,C,No,Nottingham,52.941606,-1.147171
P2370,NG8 3AQ,Bungalow,Semi-Detached,1967-1975,Rented (social),Mains Gas,D,Yes,Nottingham,52.97366,-1.224276
P2371,NG8 3FD,Bungalow,Detached,1976-1982,Rented (social),Mains Gas,D,Yes,Nottingham,52.965178,-1.204461
P2372,NG8 3HN,Bungalow,Detached,1991-1995,Rented (social),Mains Gas,D,Yes,Nottingham,52.961717,-1.204376
P2373,NG8 4BJ,Bungalow,End-Terrace,1967-1975,Rented (social),Mains Gas,A,Yes,Nottingham,52.970762,-1.228006
P2374,NG6 8DL,Bungalow,Detached,1967-1975,Rented (social),Mains Gas,D,Yes,Nottingham,53.008197,-1.193283
P2375,NG8 4AR,Bungalow,Mid-Terrace,1950-1966,Rented (social),Mains Gas,C,Yes,Nottingham,52.969362,-1.229758
P2376,NG11 9GY,Bungalow,End-Terrace,1950-1966,Rented (social),Mains Gas,B,Yes,Nottingham,52.897712,-1.187263
P2377,NG8 6GF,Bungalow,Mid-Terrace,1983-1990,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.974074,-1.221708
P2378,NG8 3FS,Bungalow,Detached,1976-1982,Rented (social),Mains Gas,B,Yes,Nottingham,52.965061,-1.205744
P2379,NG6 9LT,Bungalow,Detached,1976-1982,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.99971,-1.182518
P2381,NG8 3BX,Bungalow,End-Terrace,1991-1995,Rented (social),Mains Gas,D,Yes,Nottingham,52.969429,-1.221955
P2382,NG6 0QU,Bungalow,Semi-Detached,1983-1990,Rented (social),Mains Gas,D,Yes,Nottingham,52.983481,-1.184716
P2383,NG6 8DN,Bungalow,Detached,1967-1975,Rented (social),Mains Gas,D,Yes,Nottingham,53.008431,-1.19456
P2384,NG8 6QG,Bungalow,Semi-Detached,1991-1995,Rented (social),Mains Gas,D,Yes,Nottingham,52.980449,-1.227417
P2385,NG5 9DQ,Bungalow,End-Terrace,1967-1975,Rented (social),Mains Gas,B,Yes,Nottingham,53.005351,-1.166332
P2386,NG5 3BD,Bungalow,Mid-Terrace,1983-1990,Rented (private),Mains Gas,C,Yes,Nottingham,52.984142,-1.143147
P2387,NG8 1EH,Bungalow,Semi-Detached,1900-1929,Rented (social),Mains Gas,D,Yes,Nottingham,52.951607,-1.192817
P2388,NG6 8DL,Bungalow,Detached,1967-1975,Rented (social),Mains Gas,D,Yes,Nottingham,53.008197,-1.193283
P2390,NG8 5LL,Bungalow,End-Terrace,1967-1975,Rented (social),Mains Gas,D,Yes,Nottingham,52.977259,-1.193665
P2391,NG6 8RL,Bungalow,Detached,1991-1995,Rented (social),Mains Gas,D,Yes,Nottingham,52.992473,-1.198269
P2393,NG8 3GU,Bungalow,Mid-Terrace,1967-1975,Rented (social),Mains Gas,D,Yes,Nottingham,52.964871,-1.206968
P2394,NG6 8RG,Bungalow,Detached,1996-2002,Rented (social),Mains Gas,C,Yes,Nottingham,52.994323,-1.198115
P2396,NG6 8RP,Bungalow,Detached,1991-1995,Rented (social),Mains Gas,D,Yes,Nottingham,52.992227,-1.199108
P2397,NG8 3HU,Bungalow,Detached,1976-1982,Rented (social),Mains Gas,D,Yes,Nottingham,52.963671,-1.206306
P2398,NG8 4LZ,Bungalow,Detached,1983-1990,Rented (social),Mains Gas,D,Yes,Nottingham,52.962055,-1.227163
P2399,NG8 3HN,Bungalow,Detached,1996-2002,Rented (social),Mains Gas,D,Yes,Nottingham,52.961717,-1.204376
P2400,NG5 9HB,Bungalow,End-Terrace,1976-1982,Rented (social),Mains Gas,C,Yes,Nottingham,53.00221,-1.163278
P2401,NG8 1AN,Bungalow,Semi-Detached,1930-1949,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.949383,-1.189629
P2402,NG8 3HN,Bungalow,Detached,1991-1995,Rented (social),Mains Gas,C,Yes,Nottingham,52.961717,-1.204376
P2403,NG3 7FE,Bungalow,Detached,1967-1975,Owner-occupied,Electricity,D,Yes,Nottingham,52.958671,-1.1035
P2404,NG8 3FT,Bungalow,Detached,1991-1995,Rented (social),Mains Gas,C,Yes,Nottingham,52.962619,-1.204925
P2405,NG8 3BX,Bungalow,Detached,1950-1966,Rented (social),Mains Gas,C,Yes,Nottingham,52.969429,-1.221955
P2406,NG8 2RR,Bungalow,Detached,1950-1966,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.943126,-1.230282
P2407,NG8 3GU,Bungalow,End-Terrace,1967-1975,Rented (social),Mains Gas,D,Yes,Nottingham,52.964871,-1.206968
P2408,NG5 3GD,Bungalow,Mid-Terrace,1976-1982,Owner-occupied,Electricity,D,No,Nottingham,52.993947,-1.141552
P2409,NG11 8DB,Bungalow,Semi-Detached,2012-2021,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.898782,-1.192624
P2411,NG8 1DA,Bungalow,Semi-Detached,1930-1949,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.94923,-1.192355
P2412,NG8 4NA,Bungalow,Detached,1983-1990,Rented (social),Mains Gas,D,Yes,Nottingham,52.961978,-1.231929
P2413,NG5 5TE,Bungalow,Semi-Detached,1950-1966,Rented (social),Mains Gas,B,Yes,Nottingham,53.004174,-1.152436
P2414,NG8 6NL,Bungalow,End-Terrace,1950-1966,Rented (social),Mains Gas,C,Yes,Nottingham,52.974437,-1.226318
P2415,NG8 6LG,Bungalow,End-Terrace,1950-1966,Rented (social),Mains Gas,C,Yes,Nottingham,52.975783,-1.224581
P2417,NG5 5TL,Bungalow,Semi-Detached,1950-1966,Rented (social),Mains Gas,B,Yes,Nottingham,52.999863,-1.154294
P2419,NG11 9JH,Bungalow,Mid-Terrace,1967-1975,Rented (social),Mains Gas,D,Yes,Nottingham,52.899058,-1.188174
P2420,NG8 3FX,Bungalow,Detached,1996-2002,Rented (social),Mains Gas,C,Yes,Nottingham,52.963009,-1.205454
P2421,NG8 6NL,Bungalow,Mid-Terrace,1950-1966,Rented (social),Mains Gas,D,Yes,Nottingham,52.974437,-1.226318
P2423,NG11 7FB,Bungalow,Semi-Detached,1950-1966,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.918914,-1.164601
P2424,NG8 6LG,Bungalow,End-Terrace,1950-1966,Rented (social),Mains Gas,C,Yes,Nottingham,52.975783,-1.224581
P2425,NG11 9JA,Bungalow,End-Terrace,1950-1966,Rented (social),Mains Gas,C,Yes,Nottingham,52.900072,-1.189225
P2426,NG8 3GG,Bungalow,Detached,1976-1982,Rented (social),Mains Gas,C,Yes,Nottingham,52.964188,-1.209646
P2428,NG8 2JG,Bungalow,Semi-Detached,1983-1990,Rented (social),Mains Gas,C,Yes,Nottingham,52.952039,-1.243699
P2429,NG6 8JS,Bungalow,Mid-Terrace,1967-1975,Rented (social),Mains Gas,C,Yes,Nottingham,53.005114,-1.202595
P2430,NG8 1DB,Bungalow,Semi-Detached,1900-1929,Rented (social),Mains Gas,D,Yes,Nottingham,52.948264,-1.194308
P2431,NG7 3AY,Bungalow,Semi-Detached,1983-1990,Rented (social),Mains Gas,D,Yes,Nottingham,52.959195,-1.174663
P2433,NG8 2RS,Bungalow,Detached,1967-1975,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.942977,-1.229496
P2434,NG11 9ER,Bungalow,End-Terrace,1967-1975,Rented (social),Mains Gas,C,Yes,Nottingham,52.894467,-1.176814
P2435,NG11 9JH,Bungalow,Mid-Terrace,1967-1975,Rented (social),Mains Gas,C,Yes,Nottingham,52.899058,-1.188174
P2436,NG6 8DP,Bungalow,Detached,1967-1975,Rented (social),Mains Gas,D,Yes,Nottingham,53.009102,-1.196753
P2437,NG8 3FY,Bungalow,Detached,1976-1982,Rented (social),Mains Gas,D,Yes,Nottingham,52.962965,-1.209624
P2438,NG11 9GH,Bungalow,End-Terrace,1950-1966,Rented (social),Mains Gas,C,Yes,Nottingham,52.8984,-1.181467
P2439,NG5 5NF,Bungalow,Semi-Detached,1950-1966,Rented (social),Mains Gas,D,Yes,Nottingham,53.003172,-1.156941
P2440,NG8 3FW,Bungalow,Detached,1996-2002,Rented (social),Mains Gas,D,Yes,Nottingham,52.962297,-1.203755
P2441,NG8 3FT,Bungalow,Detached,1991-1995,Rented (social),Mains Gas,C,Yes,Nottingham,52.962619,-1.204925
P2442,NG6 8LG,Bungalow,End-Terrace,1967-1975,Rented (social),Mains Gas,C,Yes,Nottingham,53.009627,-1.201409
P2443,NG6 0NL,Bungalow,Semi-Detached,1996-2002,Rented (social),Mains Gas,C,Yes,Nottingham,52.986137,-1.187973
P2444,NG6 9LS,Bungalow,Detached,1976-1982,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.999643,-1.18325
P2446,NG6 8RJ,Bungalow,Detached,1991-1995,Rented (social),Mains Gas,D,Yes,Nottingham,52.993636,-1.198828
P2447,NG8 3GR,Bungalow,Detached,1976-1982,Rented (social),Mains Gas,D,Yes,Nottingham,52.966875,-1.208183
P2448,NG5 3BD,Bungalow,Mid-Terrace,1983-1990,Owner-occupied,Electricity,E,No,Nottingham,52.984142,-1.143147
P2449,NG8 3FU,Bungalow,Detached,1991-1995,Rented (social),Mains Gas,C,Yes,Nottingham,52.962818,-1.205145
P2450,NG8 4NA,Bungalow,Detached,1996-2002,Rented (social),Mains Gas,C,Yes,Nottingham,52.961978,-1.231929
P2452,NG8 5RL,Bungalow,Mid-Terrace,1991-1995,Rented (social),Mains Gas,C,Yes,Nottingham,52.971892,-1.206989
P2453,NG8 3FD,Bungalow,Detached,1976-1982,Rented (social),Mains Gas,D,Yes,Nottingham,52.965178,-1.204461
P2454,NG8 1EF,Bungalow,Semi-Detached,1930-1949,Rented (private),Mains Gas,D,Yes,Nottingham,52.950974,-1.194898
P2455,NG8 1DD,Bungalow,Semi-Detached,1900-1929,Rented (social),Mains Gas,D,Yes,Nottingham,52.949283,-1.196179
P2456,NG6 0NL,Bungalow,End-Terrace,1991-1995,Rented (social),Mains Gas,C,Yes,Nottingham,52.986137,-1.187973
P2457,NG5 5HL,Bungalow,Mid-Terrace,1967-1975,Rented (social),Mains Gas,C,Yes,Nottingham,52.993874,-1.159029
P2458,NG3 3DP,Bungalow,End-Terrace,1900-1929,Owner-occupied,Electricity,E,No,Nottingham,52.971267,-1.130402
P2460,NG8 3FT,Bungalow,Detached,1996-2002,Rented (social),Mains Gas,B,Yes,Nottingham,52.962619,-1.204925
P2461,NG8 4LZ,Bungalow,Detached,1983-1990,Rented (social),Mains Gas,D,Yes,Nottingham,52.962055,-1.227163
P2462,NG11 8DB,Bungalow,Detached,2012-2021,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.898782,-1.192624
P2463,NG8 3FY,Bungalow,Detached,1976-1982,Rented (social),Mains Gas,B,Yes,Nottingham,52.962965,-1.209624
P2464,NG8 3GG,Bungalow,Detached,1976-1982,Rented (social),Mains Gas,B,Yes,Nottingham,52.964188,-1.209646
P2465,NG3 3PA,Bungalow,Semi-Detached,1991-1995,Rented (social),Mains Gas,D,Yes,Nottingham,52.965548,-1.13263
P2467,NG8 3FS,Bungalow,Detached,1976-1982,Rented (social),Mains Gas,D,Yes,Nottingham,52.965061,-1.205744
P2468,NG8 1DZ,Bungalow,Semi-Detached,1900-1929,Rented (social),Mains Gas,C,Yes,Nottingham,52.952944,-1.193819
P2469,NG8 3GR,Bungalow,Detached,1976-1982,Rented (social),Mains Gas,B,Yes,Nottingham,52.966875,-1.208183
P2472,NG11 7FY,Maisonette,Not Recorded,1967-1975,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.920151,-1.164042
P2473,NG3 5PQ,Maisonette,Enclosed Mid-Terrace,1900-1929,Owner-occupied,Electricity,D,No,Nottingham,52.972598,-1.129258
P2475,NG3 5EH,Maisonette,Not Recorded,1976-1982,Rented (private),Mains Gas,C,Yes,Nottingham,52.971742,-1.141322
P2476,NG1 6GX,Maisonette,Not Recorded,before 1900,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.953112,-1.155891
P2477,NG7 6NB,Maisonette,Semi-Detached,1900-1929,Owner-occupied,Mains Gas,E,Yes,Nottingham,52.967663,-1.159256
P2478,NG2 1PJ,Maisonette,End-Terrace,1976-1982,Rented (social),Mains Gas,C,Yes,Nottingham,52.939704,-1.156479
P2479,NG3 2HW,Maisonette,Mid-Terrace,1967-1975,Rented (social),Community Heating,C,No,Nottingham,52.963434,-1.125035
P2480,NG2 2NB,Maisonette,Mid-Terrace,1976-1982,Rented (social),Mains Gas,C,Yes,Nottingham,52.939507,-1.152822
P2481,NG7 6NU,Maisonette,Not Recorded,1900-1929,Rented (social),Mains Gas,D,Yes,Nottingham,52.968518,-1.162023
P2482,NG7 4FZ,Maisonette,End-Terrace,1900-1929,Rented (private),Mains Gas,C,Yes,Nottingham,52.960751,-1.164511
P2483,NG7 4FT,Maisonette,Mid-Terrace,1900-1929,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.960578,-1.162951
P2485,NG7 7JN,Maisonette,Not Recorded,1983-1990,Rented (social),Mains Gas,C,Yes,Nottingham,52.973469,-1.166901
P2486,NG7 5DQ,Maisonette,End-Terrace,1900-1929,Rented (private),Mains Gas,C,Yes,Nottingham,52.963104,-1.169334
P2487,NG1 1AS,Maisonette,Mid-Terrace,1996-2002,Owner-occupied,Electricity,B,No,Nottingham,52.955646,-1.141968
P2489,NG7 3HS,Maisonette,Not Recorded,1991-1995,Rented (social),Mains Gas,C,Yes,Nottingham,52.957268,-1.170294
P2491,NG7 1ST,Maisonette,Detached,2012 onwards,Rented (social),Mains Gas,C,No,Nottingham,52.950699,-1.173203
P2492,NG5 2FS,Maisonette,Not Recorded,1900-1929,Rented (private),Electricity,E,No,Nottingham,52.981367,-1.146046
P2493,NG1 2HA,Maisonette,Semi-Detached,1900-1929,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.952633,-1.146761
P2494,NG2 4QB,Maisonette,Semi-Detached,1900-1929,Rented (private),Mains Gas,C,Yes,Nottingham,52.95269,-1.130982
P2496,NG3 1GF,Maisonette,Enclosed Mid-Terrace,2003-2006,Owner-occupied,Electricity,C,No,Nottingham,52.956261,-1.137446
P2497,NG6 8LJ,Maisonette,End-Terrace,1950-1966,Rented (social),Electricity,F,No,Nottingham,52.99662,-1.206819
P2498,NG3 3NA,Maisonette,End-Terrace,1950-1966,Rented (social),Community Heating,C,No,Nottingham,52.961532,-1.135435
P2500,NG5 2DA,Maisonette,Not Recorded,1900-1929,Rented (private),Mains Gas,D,Yes,Nottingham,52.972496,-1.152506
